hu0,hu1,hu2,hu3,hu4,hu5,hu6,shp0,shp1,groups,label
0.256171,0.026279,4.41283e-06,0.000428254,-1.04218e-08,5.72605e-05,-1.54266e-08,2,5,SEIS,P
0.249145,0.0214704,0.000185491,0.000339271,1.59823e-09,2.95056e-05,-8.50951e-08,3,4,SEIS,P
0.273998,0.0242408,0.00266543,0.000415012,-3.50426e-07,-3.65174e-05,2.60241e-07,1,4,SEIS,P
0.249342,0.0220662,8.58144e-05,0.00048851,3.13314e-08,5.23468e-05,-9.4987e-08,2,4,SEIS,P
0.262121,0.0265478,0.000166129,0.000459626,8.49082e-09,4.99526e-05,-1.26724e-07,3,4,SEIS,P
0.243761,0.0218764,1.01242e-05,0.000400371,1.27922e-08,4.79904e-05,-2.2048e-08,1,4,SEIS,P
0.252393,0.0229949,0.000217435,0.000412121,9.96552e-08,3.05487e-05,-7.27215e-08,4,6,SEIS,P
0.257082,0.0255121,5.00644e-05,0.000447912,5.09739e-08,4.8895e-05,-4.35954e-08,1,4,SEIS,P
0.246126,0.0222503,9.14901e-06,0.000454999,1.16711e-08,5.51212e-05,-2.69367e-08,1,4,SEIS,P
0.266502,0.0219729,0.00227007,0.000516489,-6.70037e-09,1.73793e-05,5.59216e-07,2,5,SEIS,P
0.254232,0.02272,9.75623e-05,0.000191355,1.17918e-08,3.24555e-06,-2.33356e-08,4,4,SEIS,P
0.258834,0.025072,0.000257578,0.000343699,1.0224e-07,5.45751e-06,2.2036e-09,1,4,SEIS,P
0.253461,0.0239922,7.82691e-06,0.00057349,-1.21591e-08,7.58814e-05,-3.64476e-08,1,4,SEIS,P
0.298365,0.0298403,0.00354045,0.000650855,-0.0007885,-6.17786e-05,5.95318e-07,2,5,SEIS,P
0.252188,0.0228586,5.81945e-05,0.000530812,2.94293e-08,5.91275e-05,-8.85303e-08,2,4,SEIS,P
0.261287,0.0238523,0.00132519,0.000313721,-4.21645e-08,-1.46413e-06,1.97837e-07,2,5,SEIS,P
0.246689,0.0205077,0.00010881,0.000560172,-1.28322e-07,7.15328e-05,-5.15718e-08,1,4,SEIS,P
0.249437,0.0227787,6.58316e-05,0.000412594,-3.08571e-10,4.62201e-05,-6.79981e-08,3,4,SEIS,P
0.257024,0.0256257,6.45893e-05,0.000416821,3.29276e-09,4.8737e-05,-6.83126e-08,3,4,SEIS,P
0.242919,0.0229119,5.98153e-06,0.000367638,-9.08998e-09,4.85619e-05,-1.46489e-08,1,5,SEIS,P
0.224811,0.0185165,0.000728426,3.38419e-05,-4.85561e-09,-3.90975e-06,2.15768e-09,3,6,SEIS,SETE
0.229602,0.020143,0.000640639,4.58473e-05,4.30972e-09,-5.08943e-06,6.56997e-09,1,4,SEIS,SETE
0.245683,0.0272215,0.00130126,0.000100833,-1.35331e-09,4.54811e-06,-3.64994e-08,1,4,SEIS,SETE
0.230137,0.0220074,0.000644812,3.26391e-05,-3.7233e-09,-1.46435e-06,-2.92534e-09,2,4,SEIS,SETE
0.235238,0.0185071,0.00212813,0.000155725,-1.24022e-08,-1.90637e-05,8.87853e-08,3,4,SEIS,SETE
0.231513,0.0149654,0.00167623,0.000112772,3.70453e-08,-1.16059e-05,3.21197e-08,4,6,SEIS,SETE
0.245543,0.0291305,0.000572845,3.13606e-05,1.58544e-09,3.82609e-06,-3.89289e-09,1,4,SEIS,SETE
0.237908,0.0144601,0.00152079,0.000347146,1.43754e-07,-3.6456e-05,2.0726e-07,2,4,SEIS,SETE
0.224889,0.0200467,0.000686798,3.82142e-05,-1.45802e-09,6.31558e-07,-6.01673e-09,1,4,SEIS,SETE
0.227624,0.00829794,0.00309106,0.000811532,1.26375e-06,-4.48267e-05,2.34486e-07,3,5,SEIS,SETE
0.227518,0.0216365,0.000323237,4.19322e-06,-1.04399e-10,-5.70461e-07,1.13724e-10,1,5,SEIS,SETE
0.23489,0.0253926,0.000525824,3.67994e-05,4.55131e-09,5.53699e-06,-2.34291e-09,1,5,SEIS,SETE
0.246052,0.0249397,0.00204613,0.000130122,-6.12535e-08,-1.93982e-05,2.74966e-08,1,4,SEIS,SETE
0.219344,0.0155503,0.000794257,1.86042e-05,-1.30023e-10,-2.31437e-06,2.25776e-09,2,5,SEIS,SETE
