hu0,hu1,hu2,hu3,hu4,hu5,hu6,shp0,shp1,groups,label
0.215265,0.0172928,0.00122233,0.000190773,8.81724e-08,2.03356e-05,-2.66897e-08,1,5,TRES,Adulto
0.190709,0.00848376,0.000681697,3.83063e-05,4.63092e-09,1.68191e-06,-4.10764e-09,1,4,TRES,Adulto
0.214138,0.0153999,0.00150067,0.000302245,1.92095e-07,3.49793e-05,-6.73347e-08,3,3,TRES,Adulto
0.216039,0.0159279,0.00155912,0.000318268,2.05635e-07,3.63888e-05,-8.93219e-08,4,4,TRES,Adulto
0.18974,0.00794345,0.000742062,3.56612e-05,3.36511e-09,8.67102e-07,-4.72539e-09,1,4,TRES,Adulto
0.204796,0.0120811,0.00132164,0.000255663,1.39301e-07,2.62684e-05,-5.17783e-08,1,3,TRES,Adulto
0.200206,0.0102216,0.00134063,0.000207676,9.78945e-08,1.80701e-05,-4.92409e-08,2,4,TRES,Adulto
0.213486,0.0164415,0.00125292,0.000191005,9.07529e-08,2.07613e-05,-2.2243e-08,1,4,TRES,Adulto
0.206894,0.0129227,0.00143665,0.000310693,1.98354e-07,3.38105e-05,-6.11762e-08,1,4,TRES,Adulto
0.204901,0.0120036,0.00148804,0.000257303,1.53053e-07,2.71367e-05,-4.38523e-08,2,3,TRES,Adulto
0.215016,0.0175561,0.00109711,0.000189411,8.49163e-08,2.20976e-05,-1.56375e-08,1,4,TRES,Adulto
0.19129,0.00847242,0.000662619,2.37858e-05,1.00406e-09,9.53743e-08,-2.81226e-09,1,4,TRES,Adulto
0.213992,0.0149482,0.00163935,0.000354483,2.51849e-07,4.06661e-05,-9.79516e-08,2,4,TRES,Adulto
0.209467,0.0133168,0.00141823,0.000275653,1.61979e-07,3.02009e-05,-5.88922e-08,3,3,TRES,Adulto
0.20777,0.0132902,0.00134457,0.000268863,1.5194e-07,2.88924e-05,-5.51959e-08,1,4,TRES,Adulto
0.20633,0.0129312,0.00136088,0.000252986,1.37404e-07,2.60998e-05,-5.61692e-08,1,3,TRES,Adulto
0.216227,0.0149029,0.00172138,0.000362881,2.86572e-07,4.39056e-05,-1.15357e-08,3,5,TRES,Adulto
0.207326,0.0129637,0.00138584,0.00027436,1.60395e-07,2.97395e-05,-5.37944e-08,1,4,TRES,Adulto
0.219665,0.0188823,0.00120961,0.00018744,0.00008632,2.11826e-05,-2.2687e-08,1,5,TRES,Adulto
0.231084,0.0206894,0.00207983,0.000475142,4.27643e-07,6.01217e-05,-2.00549e-07,3,4,TRES,Adulto
0.200511,0.0133207,0.000198593,1.77511e-05,9.52006e-10,1.75984e-06,4.52204e-10,2,4,TRES,B
0.197617,0.0125782,0.000150707,1.17117e-05,4.87724e-10,1.31317e-06,-6.49848e-11,1,2,TRES,B
0.204509,0.0155957,0.000123775,1.31305e-05,5.02713e-10,1.46274e-06,1.65784e-10,1,3,TRES,B
0.201531,0.0125813,0.000491671,4.41564e-05,5.88103e-09,4.38788e-06,-2.78281e-09,3,6,TRES,B
0.200033,0.0135685,0.00017235,1.84393e-05,1.02735e-09,2.07432e-06,1.58444e-10,2,3,TRES,B
0.214874,0.019302,0.000206547,3.22015e-05,2.54415e-09,4.31372e-06,-6.51232e-10,2,6,TRES,B
0.202973,0.01496,0.000104131,1.21772e-05,4.33553e-10,0.001484,-7.67406e-12,1,3,TRES,B
0.200329,0.0139256,0.000127173,1.39161e-05,5.85369e-10,1.63479e-06,8.49185e-12,1,2,TRES,B
0.203303,0.0137274,0.000283197,2.37697e-05,1.42116e-09,1.79289e-06,-1.33551e-09,3,7,TRES,B
0.214478,0.019182,0.000234643,3.22405e-05,2.56169e-09,4.05144e-06,-1.14068e-09,1,4,TRES,B
0.194756,0.0114718,0.000145615,1.08517e-05,4.27169e-10,0.001161,-6.00464e-11,1,3,TRES,B
0.19882,0.0121597,0.000262203,3.06366e-05,2.7366e-09,3.36135e-06,2.25495e-10,2,5,TRES,B
0.203926,0.0154162,0.000117802,1.31807e-05,5.05281e-10,1.52253e-06,1.20189e-10,1,2,TRES,B
0.217459,0.0211737,0.000147259,3.13806e-05,2.0608e-09,4.2594e-06,-5.51091e-10,1,3,TRES,B
0.217473,0.0205507,0.000115096,1.11699e-05,2.08371e-10,7.71727e-07,-3.42026e-10,1,6,TRES,B
0.199145,0.0124589,0.000587884,7.48826e-05,1.57096e-08,8.34928e-06,2.39323e-10,1,4,TRES,B
0.204932,0.0157502,0.000149707,1.96076e-05,1.06106e-09,2.42485e-06,5.18437e-11,1,3,TRES,B
0.214272,0.0190457,0.000206997,3.41119e-05,2.66119e-09,4.06136e-06,-1.06512e-09,3,5,TRES,B
0.201963,0.0144003,0.000133529,1.40706e-05,5.93179e-10,1.59451e-06,1.41828e-10,2,5,TRES,B
0.20341,0.0151469,9.64042e-05,1.03214e-05,3.20114e-10,1.20751e-06,5.94093e-11,1,3,TRES,B
0.222818,0.0212036,0.0010143,0.000219034,1.0134e-07,2.76356e-05,-1.97191e-08,1,4,TRES,Adulto
0.208246,0.0155881,0.000496512,7.43844e-05,1.38421e-08,7.68377e-06,-3.5701e-09,1,5,TRES,Adulto
0.207703,0.0150975,0.000763366,0.00011217,3.12365e-08,1.08755e-05,-1.00813e-08,1,4,TRES,Adulto
0.189182,0.00819841,0.000600383,2.79438e-05,1.71903e-09,4.51871e-07,-3.18518e-09,1,5,TRES,Adulto
0.206589,0.0150719,0.000521384,7.86756e-05,1.52768e-08,7.73312e-06,-4.53082e-09,1,5,TRES,Adulto
0.212447,0.0162744,0.0011402,0.000149511,5.75109e-08,1.45408e-05,-2.24303e-08,1,5,TRES,Adulto
0.211892,0.0163316,0.00101227,0.000160348,6.11426e-08,1.59773e-05,-2.08544e-08,1,4,TRES,Adulto
0.191783,0.00951027,0.000465254,3.0154e-05,2.3095e-09,9.57903e-07,-2.72443e-09,1,4,TRES,Adulto
0.190357,0.00859617,0.000562233,2.35117e-05,1.21976e-09,2.88899e-07,-2.41239e-09,1,3,TRES,Adulto
0.224828,0.0203754,0.00174148,0.000293937,2.00204e-07,3.35918e-05,-6.43806e-08,1,4,TRES,Adulto
0.239545,0.0295044,0.00091339,0.000334597,1.84854e-07,5.68627e-05,-6.67565e-09,1,4,TRES,Adulto
0.220576,0.0211239,0.000553611,0.000131338,3.49524e-08,1.71964e-05,-5.70593e-09,1,5,TRES,Adulto
0.219146,0.0187242,0.00124657,0.00023012,1.21034e-07,2.75237e-05,-2.32702e-08,1,4,TRES,Adulto
0.214065,0.0166901,0.00126066,0.000207788,1.03322e-07,2.27037e-05,-2.51922e-08,1,4,TRES,Adulto
0.212865,0.0164766,0.00105666,0.00016718,6.90112e-08,1.87312e-05,-1.32169e-08,1,6,TRES,Adulto
0.216939,0.0179965,0.00125543,0.000219997,1.12791e-07,2.55346e-05,-2.54046e-08,1,4,TRES,Adulto
0.210331,0.0158418,0.000868107,0.000132248,4.28853e-08,1.31965e-05,-1.29903e-08,1,4,TRES,Adulto
0.213469,0.0166873,0.00106206,0.00017193,7.24673e-08,1.98619e-05,-1.20864e-08,1,6,TRES,Adulto
0.209713,0.0155695,0.000890329,0.00013785,4.71831e-08,1.46659e-05,-1.02942e-08,1,5,TRES,Adulto
0.211502,0.015693,0.00107526,0.000150345,5.79822e-08,1.51215e-05,-1.70917e-08,1,5,TRES,Adulto
0.214815,0.0197971,0.000196769,3.57079e-05,2.76073e-09,4.24901e-06,-1.15634e-09,1,3,TRES,B
0.214635,0.0197617,9.62042e-05,1.50387e-05,5.07343e-10,1.66534e-06,-2.64224e-10,1,2,TRES,B
0.218216,0.0214037,0.000132965,2.1859e-05,9.14038e-10,1.69403e-06,-7.43836e-10,1,4,TRES,B
0.220538,0.0223233,0.000133567,2.25984e-05,1.0231e-09,1.99529e-06,-7.03374e-10,1,4,TRES,B
0.215485,0.0200178,0.000105634,1.48334e-05,4.75316e-10,1.45423e-06,-3.44732e-10,3,3,TRES,B
0.21993,0.0221667,0.000130373,2.46116e-05,1.20743e-09,2.44794e-06,-6.96927e-10,1,4,TRES,B
0.215371,0.0200766,0.000149665,2.68251e-05,1.54008e-09,3.03376e-06,-7.19108e-10,1,2,TRES,B
0.214109,0.0193907,0.000150584,2.32191e-05,1.19262e-09,2.50385e-06,-6.80198e-10,1,3,TRES,B
0.217875,0.021394,0.000124633,2.05355e-05,8.03086e-10,1.67258e-06,-6.59075e-10,1,3,TRES,B
0.214841,0.0199613,0.000115837,2.56322e-05,1.34758e-09,3.26374e-06,-3.67116e-10,1,1,TRES,B
0.21052,0.0180001,0.000115341,1.64039e-05,5.92596e-10,1.52493e-06,-3.97442e-10,1,3,TRES,B
0.211045,0.0182505,0.000139352,2.24782e-05,1.12294e-09,2.38545e-06,-5.67202e-10,1,2,TRES,B
0.22207,0.0232065,0.000112367,1.88414e-05,6.94413e-10,1.66797e-06,-5.19011e-10,1,3,TRES,B
0.21917,0.0219291,0.000121271,2.27726e-05,1.05626e-09,2.41855e-06,-5.6257e-10,1,2,TRES,B
0.216383,0.0207395,9.73171e-05,2.00117e-05,8.25433e-10,2.41064e-06,-3.13953e-10,1,2,TRES,B
0.194631,0.0112109,0.000207573,1.24774e-05,6.33419e-10,1.30417e-06,4.4735e-11,1,2,TRES,B
0.219229,0.0218347,0.000179494,1.62465e-05,-5.47122e-11,-7.6721e-07,-8.7563e-10,1,3,TRES,B
0.220563,0.0225297,0.000116681,2.46957e-05,1.22668e-09,2.97496e-06,-5.02623e-10,1,2,TRES,B
